word,pos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
be,VB,NA,B,NA,0,0,B
disease,NN,Disease_or_Syndrome,I,disease,0,0,B
(,(,NA,B,NA,0,0,B
HD,NNP,NA,B,NA,0,0,B
),),NA,B,NA,0,0,B
run,VBP,Temporal_Concept,B,NA,0,0,B
in,IN,Quantitative_Concept,I,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
family,NN,Family_Group,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
Thereis,NNP,NA,B,NA,0,0,B
subtle,JJ,NA,B,NA,4,8,B
change,NN,Quantitative_Concept,B,NA,0,0,B
in,IN,Quantitative_Concept,I,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
personality,NN,Mental_Process,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
mood,NN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
swing,NN,Mental_or_Behavioral_Dysfunction,I,symptom,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Problems,VBN,Idea_or_Concept,B,NA,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
movement,NN,Organism_Function,B,symptom,0,0,B
.,.,NA,B,NA,0,0,B
There,EX,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
involuntary,JJ,Sign_or_Symptom,B,symptom,0,0,B
movement,NN,Organism_Function,B,symptom,0,0,B
.,.,NA,B,NA,0,0,B
In,IN,NA,B,NA,0,0,B
particular,JJ,NA,B,NA,4,8,B
",",",",NA,B,NA,0,0,B
it,PRP,NA,B,NA,0,0,B
tend,VBP,NA,B,NA,2,0,B
to,TO,NA,B,NA,0,0,B
affect,VB,Mental_Process,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
head,NN,Body_Location_or_Region,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
face,NN,Body_Location_or_Region,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
arm,NN,Body_Location_or_Region,B,organ,2,0,B
or,CC,NA,B,NA,0,0,B
legs,NN,Body_Location_or_Region,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
Each,DT,Quantitative_Concept,B,NA,0,0,B
movement,NN,Organism_Function,B,symptom,0,0,B
happen,VBZ,Activity,B,NA,0,0,B
suddenly,RB,Finding,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
In,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
begin,NN,Temporal_Concept,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
just,RB,NA,B,NA,0,0,B
think,VBP,Mental_Process,B,NA,4,8,B
that,IN,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
fidgety,VBN,Finding,B,NA,0,0,B
;,:,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
spasm,VBN,Sign_or_Symptom,B,symptom,0,0,B
in,IN,Quantitative_Concept,I,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
muscle,NN,Tissue,B,NA,2,0,B
",",",",NA,B,NA,0,0,B
usually,RB,Intellectual_Product,B,NA,4,6,B
the,DT,NA,B,NA,0,0,B
muscle,NN,Tissue,B,NA,2,0,B
of,IN,Finding,I,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
shoulder,NN,Body_Location_or_Region,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
neck,NN,Body_Location_or_Region,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
arm,NN,Body_Location_or_Region,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
legs,NN,Body_Location_or_Region,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
Swallowing,VBG,Sign_or_Symptom,B,symptom,0,0,B
problems,NNS,Idea_or_Concept,B,NA,3,0,B
be,VB,NA,B,NA,0,0,B
common.Lack,NN,NA,B,NA,0,0,B
of,IN,Finding,I,NA,0,0,B
concentration,NN,Finding,I,NA,3,0,I
",",",",NA,B,NA,0,0,B
short,JJ,Mental_Process,B,NA,4,8,B
term,NN,Mental_Process,I,NA,4,8,I
memory,NN,Mental_Process,I,NA,3,0,B
lapse,NN,Mental_or_Behavioral_Dysfunction,I,symptom,3,0,I
and,CC,Idea_or_Concept,B,NA,2,0,B
problems,NNS,Idea_or_Concept,B,NA,3,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
orientation,NN,Mental_Process,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
common,JJ,Quantitative_Concept,B,NA,4,8,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
notice,VBP,NA,B,NA,0,0,B
that,IN,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
become,VBP,NA,B,NA,0,0,B
irritable,JJ,Finding,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
easily,RB,Qualitative_Concept,B,NA,4,5,B
agitate,NN,Sign_or_Symptom,B,symptom,0,0,B
",",",",NA,B,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
start,VB,Temporal_Concept,B,NA,0,0,B
to,TO,NA,B,NA,0,0,B
lose,VB,NA,B,NA,0,0,B
interest,NN,Mental_Process,B,NA,2,0,B
in,IN,Quantitative_Concept,I,NA,0,0,B
things,NNS,Entity,B,NA,4,8,B
that,IN,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
previously,RB,NA,B,NA,4,10,B
enjoy,VBP,Mental_Process,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u,NN,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
Once,RB,Temporal_Concept,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
alcoholic.2,CD,NA,B,NA,0,0,B
years,NNS,Temporal_Concept,B,NA,5,0,B
ago,RB,NA,B,NA,4,10,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
severe,JJ,Qualitative_Concept,B,NA,4,2,B
liver,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
trouble,NN,NA,B,NA,0,0,B
due,JJ,Functional_Concept,B,NA,0,0,B
to,TO,Functional_Concept,I,NA,0,0,B
unrelated,JJ,Finding,B,NA,0,0,B
meds,NNS,NA,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
stabilize,NN,Qualitative_Concept,B,NA,0,0,B
in,IN,Health_Care_Related_Organization,B,healthcare,0,0,B
hospital,NN,Health_Care_Related_Organization,I,healthcare,0,0,B
.,.,NA,B,NA,0,0,B
then,RB,Temporal_Concept,B,NA,0,0,B
tell,EX,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
high,JJ,Disease_or_Syndrome,B,disease,3,0,B
blood,NN,Disease_or_Syndrome,I,disease,3,0,I
pressure,NN,Disease_or_Syndrome,I,disease,3,0,I
and,CC,Idea_or_Concept,B,NA,3,0,I
put,VB,Activity,B,NA,0,0,B
on,IN,NA,B,NA,0,0,B
20mg,CD,NA,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
propranolol,NN,Pharmacologic_Substance,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
specialist,NN,Professional_or_Occupational_Group,B,NA,4,8,B
say,VBP,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
would,MD,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
on,IN,NA,B,NA,0,0,B
these,DT,Intellectual_Product,B,NA,0,0,B
for,IN,Qualitative_Concept,B,NA,0,0,B
life,NN,Idea_or_Concept,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u'My,JJ,NA,B,NA,0,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
feet,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
feel,VBP,Finding,B,NA,0,0,B
cold,JJ,Finding,I,NA,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
they,PRP,NA,B,NA,0,0,B
appear,VBP,NA,B,NA,0,0,B
slightly,RB,Qualitative_Concept,B,NA,4,8,B
swell,RB,Pathologic_Function,B,NA,1,0,B
.,.,NA,B,NA,0,0,B
They,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
pale,JJ,Sign_or_Symptom,B,symptom,0,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
red,JJ,Finding,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
bluish,JJ,NA,B,NA,0,0,B
colour,NN,Finding,I,NA,0,0,B
.,.,NA,B,NA,0,0,B
Pain,NN,Sign_or_Symptom,B,symptom,0,0,B
be,VB,NA,B,NA,0,0,B
in,IN,Sign_or_Symptom,I,symptom,0,0,B
my,PRP$,NA,B,NA,0,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
feet,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
This,DT,Eukaryote,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
sometimes,RB,Temporal_Concept,B,NA,0,0,B
feel,VB,Finding,B,NA,0,0,B
like,IN,Mental_Process,B,NA,0,0,B
burn,NN,Injury_or_Poisoning,B,injury,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
develop,VBP,NA,B,NA,4,7,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,B
in,IN,Sign_or_Symptom,I,symptom,0,0,B
legs,NN,Sign_or_Symptom,I,symptom,2,0,B
when,WRB,Temporal_Concept,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
walk,VBP,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
.,.,NA,B,NA,0,0,B
This,DT,Eukaryote,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
call,JJ,Intellectual_Product,B,NA,0,0,B
intermittent,JJ,Disease_or_Syndrome,B,disease,4,8,B
claudication,NN,Disease_or_Syndrome,I,disease,0,0,B
.,.,NA,B,NA,0,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,B
be,VB,NA,B,NA,0,0,B
occur,VBN,Activity,B,NA,0,0,B
even,RB,NA,B,NA,0,0,B
when,WRB,Temporal_Concept,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
rest,VBN,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
.,.,NA,B,NA,0,0,B
Pain,NN,Sign_or_Symptom,B,symptom,0,0,B
be,VB,NA,B,NA,0,0,B
often,RB,Temporal_Concept,B,NA,0,0,B
worse,JJR,Finding,B,NA,0,0,B
at,IN,Temporal_Concept,B,NA,0,0,B
night,NN,Temporal_Concept,I,NA,5,0,B
time,NN,Temporal_Concept,I,NA,5,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
notice,JJ,NA,B,NA,0,0,B
tingle,NN,NA,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
numbness,NN,Sign_or_Symptom,B,symptom,1,0,B
in,IN,Sign_or_Symptom,I,symptom,0,0,B
my,PRP$,NA,B,NA,0,0,B
feet,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
Cold,NNP,Natural_Phenomenon_or_Process,B,NA,0,0,B
weather,NN,Natural_Phenomenon_or_Process,I,NA,0,0,B
will,MD,Mental_Process,B,NA,0,0,B
usually,RB,Intellectual_Product,B,NA,4,6,B
make,VB,Intellectual_Product,B,NA,0,0,B
symptoms,NNS,Sign_or_Symptom,B,symptom,0,0,B
worse.I,WRB,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
start,VBN,Temporal_Concept,B,NA,0,0,B
to,TO,Functional_Concept,I,NA,0,0,B
develop,VB,NA,B,NA,4,7,B
ulcers,NNS,Disease_or_Syndrome,B,disease,3,0,B
on,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
feet,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
which,WDT,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
painful,JJ,Sign_or_Symptom,B,symptom,0,0,B
.,.,NA,B,NA,0,0,B
Skin,NNP,Disease_or_Syndrome,B,disease,0,0,B
infections,NNS,Disease_or_Syndrome,I,disease,3,0,B
be,VB,NA,B,NA,0,0,B
also,RB,NA,B,NA,0,0,B
set,VBN,Mental_Process,B,NA,0,0,B
in,IN,Sign_or_Symptom,I,symptom,0,0,B
.,.,NA,B,NA,0,0,B
Gangrene,NNP,Disease_or_Syndrome,B,disease,0,0,B
be,VB,NA,B,NA,0,0,B
develop,VBN,NA,B,NA,4,7,B
if,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
tissue,NN,Tissue,B,NA,2,0,B
in,IN,Sign_or_Symptom,I,symptom,0,0,B
my,PRP$,NA,B,NA,0,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
feet,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
completely,RB,Qualitative_Concept,B,NA,0,0,B
die,VBP,Organism_Function,B,symptom,0,0,B
due,JJ,Functional_Concept,B,NA,0,0,B
to,TO,Functional_Concept,I,NA,0,0,B
lack,VB,Qualitative_Concept,B,NA,4,8,B
of,IN,NA,B,NA,0,0,B
blood,NN,Organ_or_Tissue_Function,B,NA,2,0,B
supply,NN,Organ_or_Tissue_Function,I,NA,0,0,B
.,.,NA,B,NA,0,0,B
If,IN,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
develop,VBP,NA,B,NA,4,7,B
gangrene,NN,Disease_or_Syndrome,B,disease,0,0,B
",",",",NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
skin,NN,Body_System,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
underlie,JJ,NA,B,NA,0,0,B
tissue,NN,Tissue,B,NA,2,0,B
become,VBN,NA,B,NA,0,0,B
black.Out,NN,NA,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
two,CD,Quantitative_Concept,B,NA,0,0,B
feet,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
two,CD,Quantitative_Concept,B,NA,0,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
it,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
usually,RB,Intellectual_Product,B,NA,4,6,B
at,IN,Temporal_Concept,B,NA,0,0,B
least,JJS,NA,B,NA,0,0,B
three,CD,Quantitative_Concept,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
these,DT,Intellectual_Product,B,NA,0,0,B
that,WDT,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
affect,JJ,Mental_Process,B,NA,0,0,B
in,IN,Sign_or_Symptom,I,symptom,0,0,B
this,DT,Eukaryote,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u'I,JJ,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
pregnant,JJ,Finding,B,NA,1,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
37,CD,NA,B,NA,0,0,B
years,NNS,Temporal_Concept,B,NA,5,0,B
old.I,RB,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
high,JJ,Disease_or_Syndrome,B,disease,3,0,B
blood,NN,Disease_or_Syndrome,I,disease,3,0,I
pressure,NN,Disease_or_Syndrome,I,disease,3,0,I
level.My,VBZ,NA,B,NA,0,0,B
urin,JJ,NA,B,NA,0,0,B
test,NN,Quantitative_Concept,B,NA,2,0,B
show,NN,Animal,B,NA,0,0,B
small,JJ,Quantitative_Concept,B,NA,3,0,B
amount,NN,Quantitative_Concept,I,NA,0,0,B
of,IN,Spatial_Concept,I,NA,0,0,B
protein,NN,Biologically_Active_Substance,B,NA,3,0,B
in,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
urine.My,JJ,NA,B,NA,0,0,B
mother,NN,Family_Group,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
have,VBN,Qualitative_Concept,B,NA,0,0,B
pre,VBN,Pathologic_Function,B,NA,0,0,B
eclampsia.I,NNS,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
Severe,NNP,Sign_or_Symptom,B,symptom,0,0,B
headaches,NNS,Sign_or_Symptom,I,symptom,1,0,B
that,WDT,NA,B,NA,0,0,B
do,VBP,Finding,B,NA,0,0,B
not,RB,Finding,I,NA,4,5,B
go,VB,NA,B,NA,0,0,B
away.Problems,RB,NA,B,NA,0,0,B
with,IN,Qualitative_Concept,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
vision,NN,Organism_Function,B,symptom,1,0,I
",",",",NA,B,NA,0,0,B
such,JJ,NA,B,NA,0,0,B
as,IN,NA,B,NA,0,0,B
blur,JJ,Sign_or_Symptom,B,symptom,1,0,B
vision,NN,Organism_Function,B,symptom,1,0,I
",",",",NA,B,NA,0,0,B
flash,JJ,Sign_or_Symptom,B,symptom,0,0,B
light,NN,Sign_or_Symptom,I,symptom,4,8,B
or,CC,NA,B,NA,0,0,B
spot,NN,Fish,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
front,NN,Functional_Concept,B,NA,4,1,B
of,IN,Spatial_Concept,I,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
eyes.Tummy,NN,NA,B,NA,0,0,B
(,(,NA,B,NA,0,0,B
abdominal,JJ,Body_Location_or_Region,B,organ,1,0,B
),),NA,B,NA,0,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,I
.,.,NA,B,NA,0,0,B
The,DT,NA,B,NA,0,0,B
pain,NN,Sign_or_Symptom,B,symptom,1,0,I
that,WDT,NA,B,NA,0,0,B
occur,VBP,Activity,B,NA,0,0,B
in,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
upper,JJ,Spatial_Concept,B,NA,0,0,B
part,NN,Spatial_Concept,B,NA,0,0,B
of,IN,Spatial_Concept,I,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
abdomen,NNS,Body_Location_or_Region,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
just,RB,NA,B,NA,0,0,B
below,IN,Spatial_Concept,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
rib,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
especially,RB,NA,B,NA,4,8,B
on,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
right,NN,Spatial_Concept,B,NA,4,1,B
side.Vomiting,VBG,NA,B,NA,0,0,B
later,RB,Temporal_Concept,B,NA,4,10,B
in,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
pregnancy,NN,Organism_Function,B,symptom,1,0,B
(,(,NA,B,NA,0,0,B
not,RB,Finding,I,NA,4,5,B
the,DT,NA,B,NA,0,0,B
morning,NN,Sign_or_Symptom,B,symptom,5,0,B
sickness,NN,Sign_or_Symptom,I,symptom,0,0,B
of,IN,Spatial_Concept,I,NA,0,0,B
early,JJ,Disease_or_Syndrome,B,disease,0,0,B
pregnancy,NN,Organism_Function,B,symptom,1,0,B
),),NA,B,NA,0,0,B
.Sudden,VBZ,NA,B,NA,0,0,B
swell,NN,Pathologic_Function,B,NA,1,0,B
or,CC,NA,B,NA,0,0,B
puffiness,NN,NA,B,NA,0,0,B
of,IN,Spatial_Concept,I,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
hand,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
face,NN,Body_Location_or_Region,B,organ,2,0,B
or,CC,NA,B,NA,0,0,B
feet.Not,NN,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
able,JJ,Finding,B,NA,0,0,B
to,TO,NA,B,NA,0,0,B
feel,VB,Mental_Process,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
baby,NN,Patient_or_Disabled_Group,B,NA,0,0,B
move,NN,Organism_Function,B,symptom,0,0,B
as,RB,NA,B,NA,0,0,B
much,RB,Quantitative_Concept,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,JJ,NA,B,NA,0,0,B
u'Hi,JJ,NA,B,NA,0,0,B
guy,NN,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
30,CD,NA,B,NA,0,0,B
years,NNS,Temporal_Concept,B,NA,5,0,B
old,JJ,Temporal_Concept,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
work,NN,Finding,B,NA,0,0,B
in,IN,Finding,I,NA,0,0,B
a,DT,NA,B,NA,0,0,B
small,JJ,Quantitative_Concept,B,NA,3,0,B
firm,NN,Qualitative_Concept,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
very,RB,Qualitative_Concept,B,NA,4,0,B
introvert,JJ,Finding,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
feel,VBP,Mental_Process,B,NA,0,0,B
very,RB,Qualitative_Concept,B,NA,4,0,B
awkward,RB,NA,B,NA,0,0,B
in,IN,Finding,I,NA,0,0,B
public,JJ,Spatial_Concept,B,NA,0,0,B
place,NN,Spatial_Concept,I,NA,2,0,B
like,IN,Mental_Process,B,NA,0,0,B
shop,NN,Geographic_Area,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
market,NN,Geographic_Area,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
find,VBP,Finding,B,NA,0,0,B
myself,PRP,NA,B,NA,0,0,B
in,IN,Finding,I,NA,0,0,B
difficulties,NNS,Finding,B,NA,4,3,B
while,IN,Idea_or_Concept,B,NA,0,0,B
travel,NN,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
in,IN,Finding,I,NA,0,0,B
bus,NN,Manufactured_Object,B,NA,0,0,B
or,CC,NA,B,NA,0,0,B
train,NN,Manufactured_Object,B,NA,0,0,B
.,.,NA,B,NA,0,0,B
When,WRB,Qualitative_Concept,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
in,IN,Finding,I,NA,0,0,B
place,NN,Spatial_Concept,I,NA,2,0,B
like,IN,Mental_Process,B,NA,0,0,B
these,DT,Intellectual_Product,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
heart,NN,Organ_or_Tissue_Function,B,NA,2,0,B
beat,NN,Organ_or_Tissue_Function,I,NA,0,0,B
faster,RBR,NA,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
mouth,NN,Disease_or_Syndrome,B,disease,2,0,B
dry,JJ,Disease_or_Syndrome,I,disease,1,0,B
and,CC,Idea_or_Concept,B,NA,2,0,B
I,PRP,NA,B,NA,0,0,B
start,VBP,Temporal_Concept,B,NA,0,0,B
sweating.What,RB,NA,B,NA,3,0,B
be,VB,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
problem,NN,Finding,B,NA,0,0,B
?,.,NA,B,NA,0,0,B
How,WRB,NA,B,NA,0,0,B
can,MD,Quantitative_Concept,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
get,VB,NA,B,NA,0,0,B
rid,JJ,NA,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
it,PRP,NA,B,NA,0,0,B
?,.,NA,B,NA,0,0,B
?,.,NA,B,NA,0,0,B
','',NA,B,NA,0,0,B
],NN,NA,B,NA,0,0,B
[,NN,NA,B,NA,0,0,B
u,NN,NA,B,NA,0,0,B
'','',NA,B,NA,0,0,B
Hi,NNP,NA,B,NA,0,0,B
",",",",NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
'm,VBP,NA,B,NA,0,0,B
a,DT,NA,B,NA,0,0,B
20,CD,NA,B,NA,0,0,B
year,NN,Temporal_Concept,B,NA,5,0,B
old,JJ,Temporal_Concept,B,NA,0,0,B
male,NN,Organism_Attribute,B,NA,3,0,B
.,.,NA,B,NA,0,0,B
Im,NNP,NA,B,NA,0,0,B
worry,VBP,Finding,B,NA,0,0,B
to,TO,NA,B,NA,0,0,B
death,NN,Organism_Function,B,symptom,0,0,B
",",",",NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
feel,VBP,Mental_Process,B,NA,0,0,B
like,IN,Mental_Process,B,NA,0,0,B
if,IN,NA,B,NA,0,0,B
something,NN,NA,B,NA,0,0,B
be,VB,NA,B,NA,0,0,B
up,RB,Finding,I,NA,0,0,B
in,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
head,NN,Body_Location_or_Region,B,organ,2,0,B
.,.,NA,B,NA,0,0,B
It,PRP,NA,B,NA,0,0,B
start,VBP,Temporal_Concept,B,NA,0,0,B
like,IN,Mental_Process,B,NA,0,0,B
5,CD,Temporal_Concept,B,NA,0,0,B
days,NNS,Temporal_Concept,I,NA,5,0,B
ago,RB,NA,B,NA,4,10,B
",",",",NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
have,VBP,Qualitative_Concept,B,NA,0,0,B
some,DT,Quantitative_Concept,B,NA,4,8,B
kind,NN,Intellectual_Product,B,NA,0,0,B
of,IN,NA,B,NA,0,0,B
weird,JJ,NA,B,NA,0,0,B
pressure,NN,Phenomenon_or_Process,B,NA,0,0,B
feel,NN,Mental_Process,B,NA,0,0,B
on,IN,NA,B,NA,0,0,B
my,PRP$,NA,B,NA,0,0,B
right,JJ,Spatial_Concept,B,NA,4,1,B
side,NN,Spatial_Concept,I,NA,4,1,B
of,IN,NA,B,NA,0,0,B
the,DT,NA,B,NA,0,0,B
head,NN,Body_Location_or_Region,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
when,WRB,Temporal_Concept,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
mildly,RB,Qualitative_Concept,B,NA,0,0,B
tap,VBD,Health_Care_Activity,B,medication,0,0,B
my,PRP$,NA,B,NA,0,0,B
head,NN,Body_Location_or_Region,B,organ,2,0,B
",",",",NA,B,NA,0,0,B
I,PRP,NA,B,NA,0,0,B
would,MD,NA,B,NA,0,0,B
feel,VB,Mental_Process,B,NA,0,0,B
this,DT,Eukaryote,B,NA,0,0,B
strange,JJ,NA,B,NA,4,8,B
feel,NN,Mental_Process,B,NA,0,0,B
on,IN,NA,B,NA,0,0,B
